id_koi,f18_ror,f18_steff_err2,f18_prad,f18_steff,f18_srad_err,f18_smass_err1,f18_srho_err2,f18_steff_err1,f18_ror_err2,f18_ror_err1,f18_period,f18_srho_err1,f18_smass,f18_prad_err,f18_srad,id_koi,id_koicand,f18_srho,f18_smass_err2,id_kic,v18_Kepler,v18_ecc,v18_period,v18_prad,v18_rovera,v18_ror,v18_smass,v18_srad,v18_srho,v18_steff,v18_smet,v18_kepmag,v18_relrho,v18_impact,v18_ld1,v18_ld2,v18_ecc_err1,v18_ecc_err2,v18_period_err1,v18_period_err2,v18_prad_err1,v18_prad_err2,v18_rovera_err1,v18_rovera_err2,v18_ror_err1,v18_ror_err2,v18_smass_err1,v18_smass_err2,v18_srad_err1,v18_srad_err2,v18_srho_err1,v18_srho_err2,v18_steff_err1,v18_steff_err2,v18_smet_err1,v18_smet_err2,v18_relrho_err1,v18_relrho_err2,v18_impact_err1,v18_impact_err2,v18_ld1_err1,v18_ld1_err2,v18_ld2_err1,v18_ld2_err2,v18_sample,dr25_BB1_cum,dr25_BB1_cum_err1,dr25_BB1_cum_err2,dr25_EP1_cum,dr25_EP1_cum_err1,dr25_EP1_cum_err2,dr25_PE1_cum,dr25_PE1_cum_err1,dr25_PE1_cum_err2,dr25_RD1_cum,dr25_RD1_cum_err1,dr25_RD1_cum_err2,dr25_RHO_cum,dr25_RHO_cum_err1,dr25_RHO_cum_err2,dr25_TAU1_cum,dr25_TAU1_cum_err1,dr25_TAU1_cum_err2,dr25_ZPT_cum,dr25_ZPT_cum_err1,dr25_ZPT_cum_err2,fgraz,f18_tau0,dr25_tau,multi,x,dr25_prad,dr25_prad_err
1860,0.022347,60,2.426,5718,0.028,0.027,-0.06,60,-0.000285,0.000495,6.31942727,0.06,1.021,0.079,0.995,1860,K01860.01,1.08,-0.035,4157325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285351471169,0.293568752068,-0.201664848836,65.2289748339,0.00180899921939,-0.00179530545243,6.31943501144,1.30814043429e-05,-1.31689771337e-05,0.0220472103808,0.000794495088429,-0.000327022852629,1.47901358944,0.186200777504,-0.556387377578,3.16068920262,0.0392520874062,-0.0401615733955,-7.06758405123e-08,2.17609356017e-06,-2.20952217129e-06,0.0,3.66884272683,3.16068920262,,6.31942727,2.39113020185,0.0906995474189
1860,0.021653,60,2.352,5718,0.028,0.027,-0.06,60,-0.000324,0.000599,12.20945351,0.06,1.021,0.081,0.995,1860,K01860.02,1.08,-0.035,4157325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324784995404,0.308714952836,-0.222317061625,293.320411503,0.00218400649896,-0.00224792982272,12.2095174359,4.07299466332e-05,-4.00473815088e-05,0.0212699762248,0.000963864037175,-0.000403470375973,1.3925956745,0.232148258333,-0.621034884189,3.96042759542,0.0628860638265,-0.0605919341666,-1.0045123487e-07,2.17731786771e-06,-2.21827069589e-06,0.0,4.56949910938,3.96042759542,,12.20945351,2.30683527146,0.0985488673416
1860,0.014335,60,1.556,5718,0.028,0.027,-0.06,60,-0.000751,4.2e-05,3.076452083,0.06,1.021,0.061,0.995,1860,K01860.03,1.08,-0.035,4157325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312289974898,0.283182573838,-0.216531953894,286.764415701,0.00221676574415,-0.00231340479905,3.07644618959,1.05093712528e-05,-1.0727148454e-05,0.0135361642311,0.000509666259784,-0.000344101815732,1.32005886704,0.235289800237,-0.501245464887,2.54729698543,0.0672026731213,-0.0684559241531,-1.09824167062e-07,2.27736396687e-06,-2.27749863816e-06,0.0,2.88615670038,2.54729698543,,3.076452083,1.46806469168,0.0620498990925
1860,0.012518,60,1.362,5718,0.028,0.027,-0.06,60,-0.001043,0.000362,24.8435099,0.06,1.021,0.085,0.995,1860,K01860.04,1.08,-0.035,4157325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330112302932,0.289433385673,-0.226556983347,81.1812610188,0.0169534962511,-0.0146129288966,24.843428514,0.000412563062838,-0.000468656380278,0.0136616987472,0.000791910178448,-0.00064301415259,1.78182354422,0.684777909372,-0.755465673477,4.52363750973,0.364662199954,-0.356850480706,-1.69169586878e-07,2.20726684627e-06,-2.14266068058e-06,0.0,5.79038587309,4.52363750973,,24.8435099,1.48167953763,0.0882795465561
1862,0.021664,60,2.254,5611,0.026,0.025,-0.06,60,-0.000339,0.000692,56.4349938,0.03,1.034,0.081,0.953,1862,K01862.01,1.2,-0.028,7286173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288068751948,0.285897704294,-0.204077841206,84.4107538091,0.00210400297786,-0.0020827494964,56.4349870882,0.000150637763809,-0.000152323794929,0.0219978911333,0.000824844795441,-0.000390878106693,4.18622732488,0.551909059769,-1.5391449852,4.62965117618,0.0627725316283,-0.0643140205967,-2.14462639771e-07,6.1435678791e-06,-6.25498441064e-06,0.0,7.34908920314,4.62965117618,,56.4349938,2.28507493725,0.088732993341
1863,0.023154,60,2.777,5989,0.028,0.031,-0.03,60,-0.000674,0.000195,33.78882491,0.04,1.138,0.088,1.098,1863,K01863.01,0.84,-0.031,11126381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294962262286,0.27410232528,-0.203966888748,86.6540564149,0.00368875697609,-0.00340126379521,33.788794151,0.000144984066544,-0.000156627688568,0.0236549186025,0.000683444219256,-0.000484849848261,1.61162018706,0.227050156684,-0.577415281863,5.35214196854,0.0908707244237,-0.0924790205529,-6.30397029115e-07,9.10243523833e-06,-9.16887979087e-06,0.0,6.97604126838,5.35214196854,,33.78882491,2.83106796818,0.100497574716
1877,0.020243,60,1.591,4914,0.019,0.011,-0.11,60,-0.003297,8.8e-05,20.16034462,0.04,0.784,0.14,0.719,1877,K01877.01,2.04,-0.029,10454632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349396506765,0.304011858908,-0.241562946572,77.3429288987,0.00290393599786,-0.00272337072448,20.1603681719,6.93993727374e-05,-6.80290736064e-05,0.0168182650332,0.00103654411821,-0.000448009508196,3.01229439488,0.622295469008,-1.39624244389,3.57927613441,0.0862818747318,-0.0839719298752,-7.02237917274e-07,4.32886151809e-06,-4.24593314878e-06,0.0,4.36918434016,3.57927613441,,20.16034462,1.31806424891,0.0678031542087
1878,0.019279,60,2.854,6190,0.035,0.016,-0.02,60,-0.000336,0.000566,40.80957622,0.02,1.225,0.1,1.356,1878,K01878.01,0.49,-0.03,3098810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311133569458,0.281932913456,-0.214824958922,75.6922449515,0.00201237644856,-0.00205301454763,40.8095642269,9.72805336872e-05,-9.50596093858e-05,0.0192186335617,0.000630443228763,-0.000386602132547,15.866181019,2.86285637427,-6.11329578285,2.63624015486,0.0672393430385,-0.0650158631419,-8.03369544729e-07,4.81916525789e-06,-4.98603948627e-06,0.0,8.89132411744,2.63624015486,,40.80957622,2.84059091496,0.104999845763
1883,0.00791,60,1.345,6059,0.04,0.034,-0.02,60,-0.000103,0.00022,2.707306716,0.02,1.183,0.043,1.558,1883,K01883.01,0.31,-0.048,11758544,Kepler-997,0.138641635384,2.70729471105,1.30299217125,0.176720275043,0.00807141005895,1.09,1.48,0.467667990688,6287.0,-0.27,11.894,0.932305375489,0.51246180405,0.285266144591,0.146285483445,0.224546387383,-0.13863529906,2.70733117839,-2.70733117839,1.37489398325,-1.37489398325,0.00350580114186,-0.00324801583628,0.000238636928099,-0.0002294364283,0.18,-0.18,0.07,-0.07,0.0267641319972,-0.0267641319972,169.0,-169.0,0.3,-0.3,0.200750149025,-0.334828502753,0.197760144007,-0.29997257941,0.0871739946704,-0.08716757768,0.0927910795231,-0.0937339042572,s,0.309818266946,0.285720082006,-0.210868276507,65.4309286137,0.002608373599,-0.00258735352602,2.70730396899,9.06455689265e-06,-9.45198080693e-06,0.00771951242729,0.000281344923095,-0.000182798754013,0.503699522434,0.081432156431,-0.1921568862,3.36927931881,0.0798268005635,-0.0779119943771,-5.97758172616e-08,1.1140650311e-06,-1.15544507303e-06,0.0,4.19278921198,3.36927931881,,2.707306716,1.31094303943,0.0518268075255
1886,0.0125,60,2.122,6201,0.041,0.029,-0.01,60,-0.000255,0.000321,5.991857017,0.02,1.228,0.074,1.556,1886,K01886.01,0.33,-0.029,9549648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316517312928,0.286660568071,-0.215405098234,69.8826715585,0.00152361759086,-0.00157337912984,5.99185718733,1.11796363873e-05,-1.09070935546e-05,0.0127007248851,0.000453822691206,-0.000313084470609,10.0949328777,2.01345100974,-3.99128938168,1.61032449558,0.0495352153119,-0.0497919653352,-1.26661986128e-07,2.60281542618e-06,-2.52080503909e-06,0.0,5.35131201915,1.61032449558,,5.991857017,2.15409374341,0.0863205104052
1888,0.02882,60,5.63,6421,0.045,0.025,-0.01,60,-0.001208,0.001353,120.0181272,0.01,1.397,0.287,1.789,1888,K01888.01,0.25,-0.023,10063802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320333235578,0.277478014978,-0.220095993688,67.1876074641,0.00474469677872,-0.00477430094251,120.018331822,0.000664579554154,-0.000672602711617,0.0276079777824,0.000856680699682,-0.000498427078657,0.617831079817,0.0973332616608,-0.242238725576,11.1562809644,0.120681118636,-0.121659181327,-2.26948356712e-07,9.81075442617e-06,-9.65778461007e-06,0.0,15.9421436941,11.1562809644,,120.0181272,5.38358327555,0.189194259325
1893,0.014325,60,2.012,5672,0.038,0.012,-0.02,60,-0.000262,0.000425,3.554856915,0.02,0.858,0.076,1.286,1893,K01893.01,0.42,-0.008,8689793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302509048603,0.265546646384,-0.207625382191,64.8037336473,0.00160400923427,-0.00164016286475,3.55485722044,6.83956956182e-06,-6.77364867974e-06,0.0141971781929,0.000396647479483,-0.000275083878404,2.91805586657,0.452359661,-1.02094922085,2.0659958076,0.0423572847831,-0.0417167530505,-2.08758468824e-08,2.77550664473e-06,-2.75669287911e-06,0.0,4.14924155243,2.0659958076,,3.554856915,1.99007525602,0.0753291859642
1897,0.023538,60,2.955,5880,0.032,0.029,-0.04,60,-0.001798,0.001096,59.7711437,0.04,0.957,0.2,1.152,1897,K01897.01,0.64,-0.028,5695524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341209406798,0.298471648657,-0.233839501829,81.9689977171,0.00309097274786,-0.0029827811602,59.7711483094,0.000217302227668,-0.000218510871306,0.0222228167921,0.000868685346066,-0.00049180667394,5.17256140557,0.996430336386,-2.32498523935,4.31425165419,0.0867271722556,-0.0829893722993,-1.09895428903e-06,7.19455590236e-06,-7.30091254979e-06,0.0,9.23736925194,4.31425165419,,59.7711437,2.79047465895,0.115344614568
1898,0.012706,60,1.619,5728,0.027,0.029,-0.03,60,-0.000261,0.000352,6.49801525,0.03,0.956,0.054,1.167,1898,K01898.01,0.6,-0.029,7668663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309128336616,0.285071672976,-0.21261323513,69.0009888217,0.00187101999769,-0.00176304606453,6.49801531051,1.43605057366e-05,-1.42898471873e-05,0.0127086178921,0.000472102612378,-0.000257764438614,4.05469688945,0.668359251969,-1.57231921817,2.25717250135,0.0475819456588,-0.0477933655819,-8.13074162334e-08,2.12984612207e-06,-2.09359499409e-06,0.0,4.50457959916,2.25717250135,True,6.49801525,1.61657432173,0.0596132966851
1904,0.014991,60,1.206,5045,0.018,0.015,-0.11,60,-0.000293,0.000574,12.43931193,0.05,0.799,0.046,0.737,1904,K01904.01,1.97,-0.028,8766650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320425667276,0.279574950123,-0.220158964124,69.3792210613,0.00355656319317,-0.0037309235897,12.4392955117,5.34731430051e-05,-5.36225275756e-05,0.0144684463038,0.000708128754155,-0.000478553337022,2.95843903329,0.625337925915,-1.12892258814,3.08538418815,0.104518978686,-0.105933516396,-2.84365815706e-07,4.83525556061e-06,-4.97048560428e-06,0.0,3.7631756022,3.08538418815,,12.43931193,1.16229369692,0.0554776211057
1905,0.015426,60,1.158,4955,0.018,0.014,-0.09,60,-0.000358,0.000674,7.62634063,0.06,0.743,0.048,0.688,1905,K01905.01,2.21,-0.025,10328393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311456047762,0.292838302858,-0.215574358706,69.0155688985,0.00239050201763,-0.00250524272037,7.62635130001,2.29094674618e-05,-2.26020373715e-05,0.0155846419059,0.000760984217655,-0.000399718769455,4.08014554901,0.788175319187,-1.61589729049,2.36420101283,0.0727443895905,-0.0741201256662,-1.52984370422e-07,2.83248147471e-06,-2.92765173724e-06,0.0,3.07670423132,2.36420101283,,7.62634063,1.16872346581,0.0531892573223
1905,0.013801,60,1.035,4955,0.018,0.014,-0.09,60,-0.000773,0.000507,15.9956114,0.06,0.743,0.055,0.688,1905,K01905.02,2.21,-0.025,10328393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31881426159,0.285496880987,-0.216114339832,77.2405736452,0.00504766563006,-0.00511112023149,15.9955970689,9.73302067777e-05,-9.61562478849e-05,0.0135010685725,0.000701635333509,-0.00049020108676,2.85208306887,0.665210451703,-1.11190497816,3.38704384307,0.134872986416,-0.134887876034,-2.15064753454e-07,2.78195500249e-06,-2.74275072387e-06,0.0,3.93834687038,3.38704384307,,15.9956114,1.01247213439,0.051949858061
1905,0.014995,60,1.125,4955,0.018,0.014,-0.09,60,-0.001097,0.000167,34.2113054,0.06,0.743,0.056,0.688,1905,K01905.03,2.21,-0.025,10328393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32381226639,0.29026689672,-0.223904102684,87.574449577,0.00826937808225,-0.00791100065121,34.2115419772,0.000305614781446,-0.000303380769168,0.0149312644639,0.000814736036695,-0.000540059813129,1.97800138659,0.464042467502,-0.803070704757,4.91507697947,0.207862521386,-0.194276981919,1.1587774289e-08,2.79585993261e-06,-2.76721568966e-06,0.0,5.07423096308,4.91507697947,,34.2113054,1.11972538467,0.058641170505
1909,0.012595,60,1.374,5866,0.024,0.037,-0.06,60,-0.000141,0.000395,12.75802811,0.06,1.022,0.043,0.999,1909,K01909.01,1.02,-0.036,10130039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291114105456,0.263875020057,-0.19924155695,66.9585449046,0.00256042065074,-0.00258698950951,12.7580010493,3.75043372269e-05,-3.75106866013e-05,0.0126117290004,0.000381113580855,-0.000229540044189,1.32548854712,0.183744280549,-0.44643312981,4.13360886221,0.0687052012781,-0.0728229584696,-2.27217667579e-08,1.1632782825e-06,-1.19443006166e-06,0.0,4.72612896109,4.13360886221,,12.75802811,1.37330378258,0.0468388352552
1909,0.009413,60,1.026,5866,0.024,0.037,-0.06,60,-0.000153,0.000342,5.47033694,0.06,1.022,0.036,0.999,1909,K01909.02,1.02,-0.036,10130039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302495358437,0.281239781522,-0.210176533365,64.4954836825,0.00249224437913,-0.00242060765719,5.47032828279,1.64570881953e-05,-1.76024666194e-05,0.00975146298732,0.000334224106367,-0.000225198216519,1.28188152531,0.215672812874,-0.478155072192,3.13009472804,0.0744089858359,-0.0726123705908,4.95281049808e-08,1.25524038064e-06,-1.24917514269e-06,0.0,3.56381984707,3.13009472804,,5.47033694,1.06184655615,0.0397296206507
1909,0.012767,60,1.394,5866,0.024,0.037,-0.06,60,-0.000522,0.000227,25.09852783,0.06,1.022,0.053,0.999,1909,K01909.03,1.02,-0.036,10130039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312739638946,0.302622028764,-0.215440416718,78.5679485788,0.00334552804445,-0.00352171561799,25.0985125665,0.000105124859974,-0.00010376629653,0.0119619862098,0.000532550224011,-0.000381945253803,9.31503254133,2.00617513573,-3.82832802148,2.66169615067,0.0941579770404,-0.0965813524872,-9.48121452774e-09,1.09639924348e-06,-1.11066179357e-06,0.0,5.92189177043,2.66169615067,,25.09852783,1.30255264038,0.0588071801857
1913,0.013125,60,1.265,5500,0.021,0.015,-0.05,60,-0.000253,0.000443,5.50860439,0.05,0.98,0.045,0.884,1913,K01913.01,1.37,-0.026,9704384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311077172119,0.281020676596,-0.216041489747,65.2982884497,0.00194728446341,-0.00197585836476,5.50860629362,1.42396089773e-05,-1.38274121007e-05,0.0130512738706,0.000509182822404,-0.000292041167806,1.58922666266,0.271102444984,-0.60326357936,2.91225942421,0.064264074232,-0.0630107708887,-1.02837248735e-07,2.4615703357e-06,-2.4146092334e-06,0.0,3.23756213845,2.91225942421,,5.50860439,1.25756854508,0.0488113046015
1915,0.016561,60,3.198,6000,0.055,0.024,-0.02,60,-0.001488,1.1e-05,6.56225728,0.01,1.367,0.174,1.768,1915,K01915.01,0.26,-0.022,9101496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311190046108,0.267461982583,-0.213334350766,65.6113270745,0.00247433411886,-0.00245671694938,6.56226408452,1.92919986262e-05,-1.92293004373e-05,0.0148520598955,0.000494050912846,-0.000290915106516,0.791580791616,0.125268779492,-0.282532786772,3.9015556775,0.0674275742278,-0.0658081814338,-1.43635143633e-07,2.81107443262e-06,-2.71828583295e-06,0.0,5.97224674092,3.9015556775,,6.56225728,2.86217016658,0.116827289976
1915,0.014568,60,2.81,6000,0.055,0.024,-0.02,60,-0.000493,0.000466,67.8450771,0.01,1.367,0.127,1.768,1915,K01915.02,0.26,-0.022,9101496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314819690995,0.290647903564,-0.217658213029,82.4997670944,0.0120784005132,-0.012967925595,67.8449757165,0.00102341787291,-0.000990701317207,0.0134397342953,0.000609799739047,-0.000473310211879,0.322362322359,0.0675586709285,-0.127949530384,11.4095731586,0.383659060063,-0.42244534752,-2.15487415267e-07,2.55558728567e-06,-2.57075750271e-06,0.0,13.0104635739,11.4095731586,,67.8450771,2.58999807553,0.131846856766
1917,0.019872,60,2.355,5936,0.027,0.034,-0.04,60,-0.000708,0.000338,35.01198785,0.05,0.997,0.084,1.084,1917,K01917.01,0.79,-0.033,10074466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301260148019,0.283554481892,-0.208406259426,83.3711091607,0.0020576456249,-0.00199808373931,35.0119147914,9.45727331612e-05,-0.00010006572699,0.0192317005939,0.00066891721148,-0.000448711785727,15.9812879823,2.72957133855,-6.02830276356,2.50605360594,0.0634330330305,-0.0633235880516,-7.24928413518e-07,5.61580585367e-06,-5.65004002895e-06,0.0,7.20511637148,2.50605360594,,35.01198785,2.27234081538,0.0869657253229
1921,0.017684,60,2.803,6443,0.041,0.02,-0.03,60,-0.00016,0.000397,16.00494214,0.03,1.265,0.09,1.451,1921,K01921.01,0.43,-0.024,7755636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308621355415,0.284623463287,-0.213515726179,68.2529555871,0.00285525326133,-0.00296323890939,16.0049693661,5.60330903987e-05,-5.3092617982e-05,0.0180590002909,0.000540239501214,-0.000311324710129,0.4410277355,0.0644811558524,-0.173272348541,6.40502377911,0.0747560491737,-0.0762901188146,-8.34154099055e-08,4.07000921567e-06,-4.03517133303e-06,0.0,6.79787213271,6.40502377911,False,16.00494214,2.85619342701,0.105110667693
1923,0.021247,60,2.017,5400,0.024,0.014,-0.07,60,-0.001099,0.002984,7.23400469,0.04,0.949,0.201,0.87,1923,K01923.01,1.49,-0.023,4989057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319378107088,0.289614482471,-0.220733270252,70.6773357801,0.00177964920269,-0.0018679982585,7.23400451219,1.63042328127e-05,-1.61853460483e-05,0.0195062212938,0.000836502121395,-0.000492730533762,5.56451984832,1.03288695781,-2.26142138811,2.09428721313,0.0556903398694,-0.0551622261846,-1.35858496877e-06,6.20880928067e-06,-6.1288879516e-06,0.0,3.447534436,2.09428721313,,7.23400469,1.84977496529,0.0810931985604
1925,0.010025,60,0.981,5416,0.022,0.02,-0.09,60,-0.000231,0.00037,68.958608,0.04,0.941,0.038,0.896,1925,K01925.01,1.31,-0.048,9955598,Kepler-409,0.049325337191,68.9582516434,1.14711764724,0.0129680699913,0.0116851629308,0.95,0.9,1.82418689139,5460.0,0.08,9.439,1.15578542375,0.904104527705,0.467363236157,0.147227390081,0.366629598779,-0.0493248621611,68.9585394133,-68.9585394133,1.19490560075,-1.19490560075,0.000129382829818,-0.000124417330216,0.000522481402432,-0.000411752073372,0.08,-0.08,0.02,-0.02,0.0535282639944,-0.0535282639944,75.0,-75.0,0.1,-0.1,0.601088517942,-0.507549663049,0.0405458236943,-0.0101178854366,0.0823664010957,-0.0811962851561,0.0818824840782,-0.0809362866071,s,0.322411689697,0.296964981649,-0.223274261265,112.081729984,0.0027543871293,-0.00284034400445,68.9584394321,0.000244204750558,-0.000238285591578,0.0101483972185,0.000480067550005,-0.000277829222681,17.1004653449,3.34949288458,-7.20436832841,3.0456558325,0.0871091927173,-0.0865865489615,-1.09928157346e-07,1.93782983601e-06,-1.88527146639e-06,0.0,7.63045034479,3.0456558325,,68.958608,0.991133065952,0.0442938543207
1928,0.022917,60,2.688,5860,0.027,0.026,-0.03,60,-0.000297,0.000509,63.0381121,0.05,1.118,0.081,1.074,1928,K01928.01,0.9,-0.028,5770074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259836867097,0.258478275476,-0.178872303586,102.120924471,0.00287992807857,-0.00286722909821,63.0380773407,0.000238104696813,-0.000225348915151,0.0235362199947,0.000619338761433,-0.0003550864854,1.27405618579,0.134878423939,-0.386330566249,7.20388321218,0.076569021229,-0.073271080895,-1.44090875481e-08,6.61668897743e-06,-6.3792116741e-06,0.0,8.39262857284,7.20388321218,,63.0381121,2.7552911299,0.0897275853267
1930,0.013025,60,2.492,5898,0.045,0.026,-0.01,60,-0.000203,0.000342,13.72707449,0.01,1.105,0.081,1.752,1930,K01930.01,0.21,-0.021,5511081,Kepler-338b,0.0381448714734,13.7269850126,2.57854463356,0.0687468839302,0.0136252504804,1.142,1.735,0.309,5923.0,-0.07,12.119,1.22069433218,0.082830055705,0.367976790962,0.187202732851,0.270039458939,-0.0381440271202,13.7274561633,-13.7274561633,2.71220525113,-2.71220525113,0.00272385622027,-0.00235100297318,0.000197149567871,-0.000290066758495,0.084,-0.084,0.082,-0.082,0.034,-0.034,77.0,-77.0,0.1,-0.1,0.185247693787,-0.267449276953,0.289417336504,-0.0827894228961,0.0432061456746,-0.0400495562841,0.0500969950974,-0.0464380776463,m,0.330820029795,0.293459681497,-0.227365992956,71.744922079,0.00227091043934,-0.002333065446,13.7270981612,4.09990583403e-05,-4.20706182975e-05,0.013061109686,0.000494791308765,-0.000196462225159,0.257095887984,0.0432982097496,-0.10982267952,7.22375782549,0.0680543695241,-0.0673895445877,-2.95508275993e-08,8.28153076465e-07,-8.31952782058e-07,0.0,8.20157647662,7.22375782549,,13.72707449,2.49425399451,0.0919824626297
1930,0.014775,60,2.829,5898,0.045,0.026,-0.01,60,-0.000911,0.002249,44.4301361,0.01,1.105,0.311,1.752,1930,K01930.03,0.21,-0.021,5511081,Kepler-338d,0.0309368682006,44.4286766561,2.65241443637,0.0314191336562,0.0140155848393,1.142,1.735,0.309,5923.0,-0.07,12.119,0.984555572808,0.262018864996,0.367976790962,0.187202732851,0.215780867806,-0.0309360949827,44.4303144317,-44.4303144317,2.80297607674,-2.80297607674,0.00124487391649,-0.00107447017839,0.000234993276117,-0.000440640510187,0.084,-0.084,0.082,-0.082,0.034,-0.034,77.0,-77.0,0.1,-0.1,0.140023807994,-0.240282227238,0.221141790437,-0.18471223864,0.0432061456746,-0.0400495562841,0.0500969950974,-0.0464380776463,m,0.310562095169,0.292226969054,-0.214586331512,76.5471801553,0.0042651570558,-0.00396668702099,44.4303504783,0.000190707036509,-0.000199051632919,0.0142903273607,0.000502221678924,-0.000235460746086,0.308525050793,0.0448090056959,-0.124744761821,10.1352241096,0.0991751286377,-0.100203752,1.80129196213e-08,8.11659531227e-07,-8.10220218681e-07,0.0,12.1319484595,10.1352241096,,44.4301361,2.72899523541,0.0993706652541
1930,0.009273,60,1.767,5898,0.045,0.026,-0.01,60,-0.001113,0.001649,9.34144548,0.01,1.105,0.268,1.752,1930,K01930.04,0.21,-0.021,5511081,Kepler-338e,0.0489427127223,9.34148699138,1.58557457426,0.088857164116,0.00837831172226,1.142,1.735,0.309,5923.0,-0.07,12.119,0.985622913004,0.37981128008,0.367976790962,0.187202732851,0.22690921899,-0.0489426721318,9.34188526961,-9.34188526961,1.66825464759,-1.66825464759,0.00352065614259,-0.00303873346808,0.000330070392243,-0.00018458921794,0.084,-0.084,0.082,-0.082,0.034,-0.034,77.0,-77.0,0.1,-0.1,0.155550748615,-0.240907142291,0.0985782272853,-0.315368711488,0.0432061456746,-0.0400495562841,0.0500969950974,-0.0464380776463,m,0.323057859081,0.29228939628,-0.223563841421,65.386837149,0.00407264745736,-0.00391402015325,9.34145237311,4.48690915835e-05,-4.56517583132e-05,0.00836131310125,0.000315956452684,-0.000208401699894,0.289841617077,0.0494006306421,-0.119483299649,6.1095830211,0.113914738369,-0.109077535784,-3.17675667773e-08,8.63677494793e-07,-8.49166580111e-07,0.0,7.21399831545,6.1095830211,,9.34144548,1.59674324032,0.0647208612047
1930,0.012518,60,2.394,5898,0.045,0.026,-0.01,60,-0.000224,0.000374,24.3111399,0.01,1.105,0.084,1.752,1930,K01930.02,0.21,-0.021,5511081,Kepler-338c,0.032322181918,24.3116836999,2.48145074414,0.0469634254494,0.0131121980608,1.142,1.735,0.309,5923.0,-0.07,12.119,1.11864388829,0.0892468492473,0.367976790962,0.187202732851,0.24182116957,-0.0323201878532,24.3125495566,-24.3125495566,2.61648259662,-2.61648259662,0.00186076242619,-0.00160605319907,0.000194922841655,-0.000353649102817,0.084,-0.084,0.082,-0.082,0.034,-0.034,77.0,-77.0,0.1,-0.1,0.176324714777,-0.220317147649,0.261920729814,-0.0892025132182,0.0432061456746,-0.0400495562841,0.0500969950974,-0.0464380776463,m,0.301555203231,0.275284866945,-0.205065508771,70.038687899,0.0033791866736,-0.00343717360892,24.3110351786,0.000109504321653,-0.00010572754125,0.0125434166106,0.000386810871264,-0.000203168314491,0.273164614407,0.0371823543418,-0.100428095483,8.65536770819,0.0914942516276,-0.0935200584711,-2.22304204515e-08,8.41756959581e-07,-8.13072523952e-07,0.0,9.92292669222,8.65536770819,,24.3111399,2.3953911833,0.0834197425037
